ra,dec,z,z_err,v,v_err,radius_deg,radius_Mpc,v_offset,flag_member
17.21125,-15.408944,0.053073,5e-05,15910.885,14.989623,0.002631,0.009947,-241.502,0
17.205208,-15.408917,0.056432,0.000147,16917.888,44.069491,0.003582,0.013542,713.98,0
17.203542,-15.41,0.05598,0.00024,16782.382,71.95019,0.005021,0.01898,585.407,0
17.213042,-15.406306,0.052623,0.000117,15775.979,35.075718,0.005547,0.020969,-369.506,0
17.208,-15.42075,0.05472,0.00018,16404.643,53.962642,0.010774,0.040731,226.994,0
17.197667,-15.413111,0.05263,9e-05,15778.077,26.981321,0.011128,0.042069,-367.515,0
17.205783,-15.423872,0.053937,7.7e-05,16169.906,23.084019,0.014164,0.053545,4.267,0
17.218629,-15.421911,0.055031,0.000157,16497.879,47.067416,0.01525,0.057652,315.46,0
17.212763,-15.428306,0.054144,0.0001,16231.963,29.979246,0.01871,0.070732,63.149,0
17.21435,-15.391094,0.054244,9.3e-05,16261.942,27.880699,0.019662,0.074329,91.594,0
17.23125,-15.417222,0.055005,0.000337,16490.084,99.99,0.022862,0.086426,308.064,0
17.223708,-15.390278,0.052883,0.000103,15853.925,30.878623,0.024432,0.092361,-295.548,0
17.182492,-15.416336,0.053687,0.0001,16094.958,29.979246,0.026095,0.098649,-66.847,0
17.214333,-15.435722,0.054137,0.00023,16229.864,68.952265,0.026279,0.099345,61.158,0
17.214875,-15.381639,0.051289,4.7e-05,15376.055,14.090246,0.028969,0.109514,-748.968,0
17.199308,-15.438392,0.056586,9e-05,16964.056,26.981321,0.029815,0.112714,757.786,0
17.224937,-15.437801,0.056416,4e-05,16913.091,11.991698,0.031881,0.120523,709.429,0
17.240527,-15.420351,0.05821,9.3e-05,17450.919,27.880699,0.032336,0.122243,1219.739,0
17.217458,-15.378472,0.054611,9.7e-05,16371.966,29.079868,0.032627,0.123341,195.989,0
17.177875,-15.396,0.049598,8e-05,14869.106,23.983397,0.032893,0.124348,-1229.98,0
17.1905,-15.440583,0.05184,0.0002,15541.241,59.958492,0.035283,0.133382,-592.233,0
17.173908,-15.395525,0.050321,8e-05,15085.856,23.983397,0.036576,0.13827,-1024.319,0
17.169958,-15.414639,0.05576,0.00023,16716.427,68.952265,0.037684,0.14246,522.827,0
17.1775,-15.437056,0.05236,0.0002,15697.133,59.958492,0.040492,0.153077,-444.317,0
17.240083,-15.373778,0.051796,0.000113,15528.05,33.876548,0.047164,0.178299,-604.749,0
17.161208,-15.433167,0.05436,0.00016,16296.718,47.966793,0.051355,0.194142,124.591,0
17.183083,-15.361472,0.05775,0.00018,17313.014,53.962642,0.054472,0.205926,1088.89,0
17.152208,-15.40275,0.05182,3e-05,15535.245,8.993774,0.054989,0.20788,-597.923,0
17.20825,-15.352111,0.051622,0.000397,15475.886,99.99,0.057891,0.21885,-654.244,0
17.161333,-15.373397,0.058324,9.7e-05,17485.095,29.079868,0.058561,0.221383,1252.167,0
17.273292,-15.404528,0.050225,7e-05,15057.076,20.985472,0.062462,0.236129,-1051.627,0
17.201767,-15.472697,0.055251,8.7e-05,16563.833,26.081944,0.063057,0.238381,378.04,0
17.141458,-15.406278,0.057223,5.3e-05,17155.024,15.889,0.064979,0.245647,938.983,0
17.276708,-15.413583,0.058864,0.000103,17646.983,30.878623,0.065613,0.248041,1405.772,0
17.1975,-15.340667,0.05357,0.00033,16059.882,98.931511,0.070176,0.265292,-100.128,0
17.228375,-15.479167,0.052446,0.000203,15722.915,60.857869,0.071708,0.271083,-419.854,0
17.192958,-15.481472,0.05677,0.00026,17019.218,77.946039,0.073075,0.276253,810.125,0
17.245708,-15.474028,0.058814,0.000213,17631.994,63.855794,0.073274,0.277002,1391.55,0
17.221496,-15.336689,0.051792,3.7e-05,15526.851,11.092321,0.074334,0.281009,-605.887,0
17.129954,-15.397789,0.053714,0.00015,16103.052,44.968869,0.076938,0.290856,-59.166,0
17.127558,-15.406319,0.05326,0.0001,15966.946,29.979246,0.07836,0.296229,-188.309,0
17.127125,-15.400278,0.05436,0.00045,16296.718,99.99,0.079289,0.299742,124.591,0
17.149583,-15.352833,0.053647,0.00022,16082.966,65.954341,0.080757,0.30529,-78.225,0
17.232958,-15.331528,0.055288,0.00016,16574.925,47.966793,0.081869,0.309495,388.564,0
17.204167,-15.328111,0.05369,0.00021,16095.857,62.956416,0.082008,0.310022,-65.993,0
17.117292,-15.425361,0.049484,0.000117,14834.93,35.075718,0.089498,0.338337,-1262.407,0
17.30125,-15.437861,0.056382,0.00011,16902.898,32.97717,0.093426,0.353184,699.757,0
17.165867,-15.497775,0.054381,8e-05,16303.014,23.983397,0.097023,0.366785,130.564,0
17.108167,-15.421306,0.05457,8e-05,16359.674,23.983397,0.097624,0.369055,184.326,0
17.263833,-15.327361,0.050938,0.000334,15270.828,99.99,0.09823,0.371346,-848.811,0
17.223958,-15.508531,0.048744,7e-05,14613.084,20.985472,0.099616,0.376585,-1472.903,0
17.119458,-15.460472,0.055148,0.000103,16532.954,30.878623,0.099787,0.377234,348.741,0
17.309958,-15.432111,0.05384,9e-05,16140.826,26.981321,0.100043,0.378202,-23.325,0
17.108192,-15.379286,0.054764,7e-05,16417.834,20.985472,0.101692,0.384434,239.51,0
17.29425,-15.471417,0.054868,0.000157,16449.013,47.067416,0.102792,0.388591,269.094,0
17.302358,-15.358131,0.054751,0.000163,16413.937,48.866171,0.104087,0.393489,235.812,0
17.2991,-15.348661,0.054441,0.00017,16321.001,50.964718,0.106533,0.402734,147.632,0
17.311,-15.454944,0.049484,2.7e-05,14834.93,8.094396,0.108337,0.409553,-1262.407,0
17.156921,-15.506427,0.05451,0.00017,16341.687,50.964718,0.108604,0.410563,167.259,0
